Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
3244,45,0,9,Clothing,59,11,L,Black,Summer,5.0,0,5,5,No,0,11,0,2
3245,65,0,23,Clothing,41,3,M,Black,Fall,4.7,0,0,1,No,0,42,2,0
3246,63,0,13,Clothing,36,15,M,Purple,Fall,3.2,0,4,3,No,0,20,1,6
3247,70,0,20,Footwear,58,21,M,Magenta,Summer,2.9,0,5,5,No,0,37,1,4
3248,53,0,6,Accessories,51,3,M,Teal,Summer,3.7,0,5,1,No,0,12,4,3
3249,22,0,24,Clothing,39,37,S,Teal,Summer,4.2,0,5,2,No,0,41,0,5
3250,26,0,0,Accessories,43,45,M,Pink,Summer,3.4,0,2,1,No,0,32,2,5
3251,23,0,4,Outerwear,50,22,M,Teal,Spring,2.9,0,1,0,No,0,15,5,6
3252,25,0,4,Outerwear,-20,27,M,Gold,Winter,3.7,0,3,4,No,0,39,5,5
3253,69,0,14,Footwear,-19,25,L,Brown,Spring,2.7,0,0,5,No,0,48,2,3
3254,36,0,0,Accessories,20,26,M,Brown,Fall,3.2,0,3,0,No,0,8,5,3
3255,21,0,23,Clothing,-9,13,S,Magenta,Winter,4.9,0,5,5,No,0,11,0,2
3256,57,0,18,Clothing,0,29,M,Black,Fall,2.8,0,1,3,No,0,36,0,4
3257,60,0,22,Accessories,-14,48,L,Teal,Winter,4.7,0,1,2,No,0,50,5,2
3258,44,0,16,Clothing,58,22,M,Brown,Fall,3.3,0,4,1,No,0,39,5,2
3259,31,0,17,Footwear,11,29,M,Magenta,Spring,4.3,0,3,1,No,0,11,2,1
3260,57,0,8,Accessories,55,35,XL,Indigo,Fall,3.7,0,4,0,No,0,5,3,2
3261,39,0,15,Accessories,-4,48,M,Violet,Summer,4.5,0,0,0,No,0,7,2,0
3262,48,0,1,Accessories,12,38,L,Cyan,Winter,3.4,0,0,5,No,0,50,3,6
3263,42,0,24,Clothing,-5,13,M,Violet,Spring,2.7,0,1,4,No,0,21,1,2
3264,56,0,18,Clothing,28,44,S,Black,Fall,4.4,0,4,1,No,0,31,3,3
3265,28,0,13,Clothing,10,18,S,Charcoal,Winter,4.0,0,4,1,No,0,39,1,1
3266,40,0,22,Accessories,60,0,M,White,Winter,3.2,0,2,1,No,0,28,2,3
3267,49,0,4,Outerwear,34,0,S,Gray,Winter,4.2,0,0,3,No,0,33,0,6
3268,37,0,9,Clothing,5,11,L,Pink,Winter,3.0,0,3,5,No,0,42,2,5
3269,22,0,5,Clothing,57,3,M,Cyan,Fall,2.8,0,1,2,No,0,5,0,2
3270,27,0,2,Clothing,20,34,M,Blue,Winter,4.9,0,5,1,No,0,25,1,4
3271,59,0,21,Clothing,-15,12,M,Indigo,Winter,4.7,0,1,1,No,0,48,4,0
3272,35,0,21,Clothing,15,27,XL,Magenta,Spring,4.4,0,3,4,No,0,30,2,6
3273,58,0,17,Footwear,59,42,M,Lavender,Winter,3.1,0,0,3,No,0,34,4,5
3274,58,0,1,Accessories,5,27,S,Orange,Summer,2.6,0,2,2,No,0,34,4,2
3275,46,0,23,Clothing,-20,35,M,Cyan,Spring,3.9,0,2,5,No,0,14,1,3
3276,43,0,13,Clothing,48,0,XL,Green,Summer,2.6,0,5,0,No,0,2,3,6
3277,39,0,15,Accessories,59,40,M,White,Summer,4.0,0,2,5,No,0,41,4,2
3278,59,0,19,Clothing,46,42,M,Blue,Spring,4.9,0,1,5,No,0,3,2,4
3279,59,0,5,Clothing,30,25,M,Black,Summer,3.3,0,3,0,No,0,18,0,6
3280,59,0,8,Accessories,10,49,S,Red,Fall,3.0,0,2,1,No,0,1,3,3
3281,45,0,7,Accessories,17,31,L,Red,Winter,2.7,0,2,3,No,0,5,4,4
3282,27,0,13,Clothing,29,36,L,Gold,Winter,3.1,0,3,2,No,0,41,0,0
3283,24,0,24,Clothing,54,4,M,Red,Fall,4.8,0,0,3,No,0,5,2,4
3284,47,0,10,Outerwear,-16,32,L,Purple,Spring,2.9,0,2,1,No,0,10,3,2
3285,70,0,15,Accessories,39,16,L,White,Spring,4.5,0,3,0,No,0,20,5,0
3286,58,0,8,Accessories,-9,10,XL,Magenta,Fall,4.6,0,4,2,No,0,11,1,6
3287,45,0,10,Outerwear,27,12,L,Pink,Winter,5.0,0,5,1,No,0,4,5,3
3288,24,0,19,Clothing,23,47,L,Black,Spring,4.3,0,4,0,No,0,38,2,6
3289,67,0,7,Accessories,21,39,XL,White,Spring,4.9,0,3,3,No,0,19,2,1
3290,31,0,0,Accessories,10,25,M,Maroon,Summer,4.0,0,5,0,No,0,16,5,2
3291,52,0,4,Outerwear,42,33,L,Black,Spring,3.1,0,0,2,No,0,2,4,4
3292,29,0,1,Accessories,11,30,L,Olive,Fall,2.6,0,0,0,No,0,11,1,4
3293,62,0,7,Accessories,-17,24,L,Gray,Spring,4.9,0,3,4,No,0,18,0,3
3294,19,0,4,Outerwear,51,47,M,Gold,Spring,3.5,0,0,0,No,0,47,2,3
3295,62,0,23,Clothing,20,39,S,Magenta,Spring,4.5,0,4,5,No,0,15,0,1
3296,70,0,2,Clothing,-6,47,S,Lavender,Summer,2.8,0,4,3,No,0,15,1,6
3297,20,0,2,Clothing,-17,1,M,Green,Spring,4.2,0,4,3,No,0,47,5,5
3298,67,0,1,Accessories,42,47,M,Violet,Fall,4.1,0,2,2,No,0,47,4,4
3299,65,0,10,Outerwear,33,30,M,Brown,Fall,3.5,0,4,1,No,0,6,0,2
3300,45,0,18,Clothing,-8,40,L,Teal,Spring,4.0,0,0,0,No,0,18,5,4
3301,26,0,8,Accessories,40,35,M,Charcoal,Spring,4.0,0,3,1,No,0,40,0,1
3302,36,0,13,Clothing,18,35,XL,Charcoal,Summer,2.5,0,4,2,No,0,31,2,3
3303,36,0,2,Clothing,42,0,XL,Beige,Winter,4.2,0,5,4,No,0,31,5,1
3304,20,0,1,Accessories,20,23,S,Turquoise,Summer,3.4,0,4,3,No,0,4,2,3
3305,30,0,7,Accessories,39,23,XL,Orange,Fall,4.8,0,3,3,No,0,36,0,2
3306,34,0,9,Clothing,1,26,L,Cyan,Summer,4.9,0,0,4,No,0,31,4,1
3307,63,0,10,Outerwear,-1,5,L,Orange,Summer,3.6,0,1,5,No,0,6,5,3
3308,18,0,15,Accessories,-4,37,S,Green,Winter,4.0,0,2,5,No,0,1,1,4
3309,55,0,11,Clothing,30,43,M,Pink,Fall,2.6,0,5,1,No,0,29,1,4
3310,48,0,7,Accessories,7,20,M,Blue,Summer,3.1,0,2,5,No,0,19,4,4
3311,45,0,10,Outerwear,-13,14,M,Pink,Winter,3.6,0,3,2,No,0,12,4,3
3312,29,0,8,Accessories,12,8,L,Blue,Summer,4.0,0,4,1,No,0,18,0,0
3313,55,0,20,Footwear,35,17,L,Black,Summer,3.9,0,5,3,No,0,45,1,5
3314,55,0,8,Accessories,-10,15,XL,Black,Fall,3.9,0,1,1,No,0,45,2,4
3315,55,0,21,Clothing,54,15,M,Violet,Spring,3.3,0,4,4,No,0,8,2,5
3316,48,0,15,Accessories,28,16,S,Gold,Summer,2.9,0,2,4,No,0,4,4,2
3317,42,0,21,Clothing,5,30,M,Olive,Summer,3.1,0,1,2,No,0,5,3,3
3318,21,0,8,Accessories,27,32,XL,Pink,Summer,4.7,0,3,4,No,0,30,1,5
3319,45,0,10,Outerwear,6,33,M,Olive,Summer,3.9,0,5,2,No,0,15,4,4
3320,23,0,18,Clothing,-9,33,M,Indigo,Summer,4.3,0,1,3,No,0,17,2,2
3321,66,0,2,Clothing,4,12,XL,Silver,Fall,4.2,0,1,0,No,0,45,1,2
3322,32,0,4,Outerwear,60,18,S,Charcoal,Winter,4.3,0,0,3,No,0,3,5,0
3323,52,0,23,Clothing,52,13,XL,Orange,Winter,4.6,0,2,3,No,0,43,4,6
3324,54,0,7,Accessories,38,33,M,Yellow,Winter,3.8,0,5,2,No,0,4,2,4
3325,37,0,24,Clothing,-8,24,S,Red,Fall,3.3,0,5,4,No,0,41,5,6
3326,29,0,14,Footwear,57,1,M,Maroon,Fall,3.7,0,3,0,No,0,16,5,4
3327,47,0,6,Accessories,55,33,M,Magenta,Summer,4.3,0,1,4,No,0,10,3,0
3328,47,0,18,Clothing,24,6,M,Black,Spring,4.1,0,0,1,No,0,2,3,5
3329,42,0,14,Footwear,-5,48,M,Violet,Spring,3.2,0,5,2,No,0,11,1,1
3330,34,0,0,Accessories,14,29,M,Gray,Winter,3.8,0,3,1,No,0,1,3,1
3331,38,0,20,Footwear,56,24,M,Black,Spring,3.2,0,4,0,No,0,41,0,5
3332,55,0,22,Accessories,18,4,M,Pink,Summer,3.5,0,3,2,No,0,39,4,5
3333,27,0,24,Clothing,-17,46,M,Silver,Summer,3.1,0,4,0,No,0,1,4,1
3334,55,0,11,Clothing,-5,22,M,Violet,Spring,4.2,0,3,1,No,0,3,4,4
3335,66,0,16,Clothing,-17,4,M,Beige,Summer,3.4,0,0,2,No,0,21,2,0
3336,44,0,8,Accessories,54,42,XL,Cyan,Winter,3.5,0,2,1,No,0,48,0,5
3337,39,0,2,Clothing,5,25,M,Brown,Fall,4.0,0,5,2,No,0,24,3,0
3338,23,0,10,Outerwear,-17,2,L,Blue,Winter,4.4,0,0,0,No,0,45,0,1
3339,29,0,19,Clothing,54,22,L,White,Winter,2.9,0,5,0,No,0,46,2,4
3340,20,0,6,Accessories,59,26,M,Cyan,Fall,3.6,0,3,5,No,0,35,1,3
3341,42,0,24,Clothing,-4,45,XL,Maroon,Fall,4.4,0,2,2,No,0,47,2,3
3342,55,0,10,Outerwear,10,6,XL,Olive,Summer,4.5,0,5,4,No,0,35,2,4
3343,66,0,10,Outerwear,41,29,M,Violet,Spring,3.8,0,2,2,No,0,45,2,6
3344,24,0,18,Clothing,-9,16,XL,Green,Winter,3.6,0,0,0,No,0,6,1,1
3345,62,0,8,Accessories,8,46,XL,Magenta,Fall,4.3,0,3,2,No,0,20,1,0
3346,28,0,7,Accessories,51,8,M,Turquoise,Summer,4.0,0,1,0,No,0,3,5,1
3347,30,0,11,Clothing,59,35,M,Black,Summer,3.4,0,4,1,No,0,30,5,5
3348,22,0,17,Footwear,30,14,XL,Cyan,Summer,4.4,0,2,4,No,0,28,4,1
3349,28,0,24,Clothing,34,28,L,Gray,Winter,2.8,0,4,4,No,0,15,1,2
3350,35,0,12,Accessories,39,9,M,Red,Fall,2.8,0,1,5,No,0,29,4,5
3351,45,0,7,Accessories,-7,23,S,Olive,Fall,4.9,0,4,0,No,0,15,1,1
3352,43,0,16,Clothing,9,28,L,Cyan,Spring,4.2,0,1,0,No,0,18,0,3
3353,55,0,1,Accessories,56,46,M,Teal,Summer,2.9,0,2,3,No,0,7,0,1
3354,31,0,5,Clothing,26,34,L,Teal,Fall,4.6,0,3,2,No,0,19,2,2
3355,42,0,19,Clothing,5,19,M,Orange,Fall,2.8,0,1,3,No,0,15,4,6
3356,40,0,2,Clothing,-12,7,M,Peach,Spring,2.6,0,3,5,No,0,3,0,1
3357,39,0,11,Clothing,8,41,M,Silver,Summer,3.5,0,2,5,No,0,13,4,1
3358,41,0,9,Clothing,27,3,M,Pink,Winter,3.5,0,5,2,No,0,37,2,4
3359,56,0,24,Clothing,19,41,M,Magenta,Fall,3.4,0,3,0,No,0,26,1,0
3360,43,0,22,Accessories,34,28,L,Red,Fall,3.9,0,2,3,No,0,29,3,4
3361,22,0,10,Outerwear,41,22,M,Maroon,Spring,3.3,0,5,0,No,0,47,1,2
3362,47,0,17,Footwear,-14,8,M,Silver,Spring,4.1,0,2,2,No,0,47,2,1
3363,50,0,7,Accessories,21,41,M,Gray,Summer,3.0,0,2,3,No,0,48,5,3
3364,58,0,23,Clothing,-17,4,M,Turquoise,Winter,3.0,0,4,3,No,0,46,0,1
3365,50,0,15,Accessories,-7,36,M,Peach,Fall,3.2,0,1,4,No,0,7,2,4
3366,43,0,19,Clothing,18,41,L,Teal,Fall,3.9,0,0,1,No,0,45,2,2
3367,38,0,6,Accessories,25,32,M,Red,Spring,3.6,0,5,0,No,0,47,3,5
3368,44,0,24,Clothing,8,41,M,Blue,Summer,3.1,0,2,5,No,0,6,5,3
3369,30,0,14,Footwear,-15,26,M,Blue,Spring,4.8,0,1,1,No,0,29,0,2
3370,47,0,23,Clothing,11,18,M,Indigo,Winter,3.8,0,3,0,No,0,42,1,4
3371,30,0,1,Accessories,-9,12,M,Charcoal,Summer,2.8,0,5,5,No,0,46,1,3
3372,49,0,9,Clothing,59,5,S,Turquoise,Winter,4.0,0,4,3,No,0,28,4,0
3373,56,0,21,Clothing,-15,37,M,Maroon,Winter,4.6,0,2,2,No,0,14,2,2
3374,70,0,14,Footwear,12,22,M,Purple,Spring,3.5,0,3,5,No,0,12,3,2
3375,22,0,2,Clothing,7,27,S,Lavender,Spring,3.7,0,3,0,No,0,41,3,0
3376,51,0,3,Footwear,58,6,XL,Yellow,Fall,4.9,0,3,1,No,0,8,2,0
3377,22,0,8,Accessories,6,34,M,Green,Winter,4.1,0,2,5,No,0,24,1,5
3378,37,0,16,Clothing,-8,16,M,Yellow,Winter,4.6,0,0,3,No,0,18,4,3
3379,49,0,18,Clothing,35,22,L,Gold,Fall,4.5,0,4,3,No,0,6,1,5
3380,61,0,7,Accessories,11,41,L,Turquoise,Summer,5.0,0,3,5,No,0,40,1,6
3381,41,0,5,Clothing,12,33,L,Blue,Summer,3.8,0,4,4,No,0,6,4,2
3382,57,0,8,Accessories,26,22,L,Turquoise,Winter,4.7,0,0,4,No,0,27,2,5
3383,34,0,23,Clothing,-5,26,M,Maroon,Spring,2.8,0,0,1,No,0,2,0,6
3384,27,0,4,Outerwear,3,7,M,Pink,Fall,2.6,0,2,3,No,0,39,5,1
3385,39,0,9,Clothing,-16,22,L,Maroon,Summer,3.8,0,2,2,No,0,9,5,5
3386,62,0,12,Accessories,43,38,M,Olive,Winter,2.8,0,4,4,No,0,16,2,2
3387,34,0,24,Clothing,22,21,M,Lavender,Fall,2.6,0,3,0,No,0,36,1,5
3388,53,0,13,Clothing,38,29,S,Pink,Spring,3.4,0,5,0,No,0,2,2,1
3389,35,0,23,Clothing,21,40,M,Cyan,Spring,4.5,0,5,5,No,0,21,2,6
3390,38,0,13,Clothing,17,32,L,Maroon,Fall,3.8,0,2,2,No,0,39,5,0
3391,32,0,21,Clothing,30,36,S,Red,Summer,3.0,0,2,3,No,0,38,4,0
3392,47,0,9,Clothing,17,25,M,Silver,Fall,3.7,0,1,0,No,0,6,3,2
3393,53,0,15,Accessories,34,29,XL,Blue,Winter,4.4,0,2,2,No,0,6,5,1
3394,60,0,5,Clothing,50,2,M,Gold,Fall,3.1,0,4,3,No,0,50,3,4
3395,31,0,14,Footwear,58,44,S,Yellow,Spring,4.2,0,1,5,No,0,9,4,0
3396,44,0,5,Clothing,3,5,M,Silver,Winter,3.1,0,3,2,No,0,15,3,2
3397,29,0,13,Clothing,-3,41,XL,Black,Winter,5.0,0,4,3,No,0,5,4,5
3398,19,0,2,Clothing,-2,29,L,Yellow,Summer,2.7,0,0,4,No,0,13,0,1
3399,54,0,11,Clothing,20,25,L,Pink,Winter,3.8,0,1,4,No,0,44,1,3
3400,40,0,13,Clothing,15,25,XL,Yellow,Winter,3.3,0,3,4,No,0,36,3,0
3401,39,0,22,Accessories,11,27,M,Lavender,Fall,4.8,0,3,2,No,0,18,5,3
3402,44,0,0,Accessories,31,27,L,Peach,Winter,3.4,0,5,4,No,0,39,2,6
3403,22,0,9,Clothing,21,17,M,Black,Spring,4.4,0,5,0,No,0,11,4,2
3404,30,0,3,Footwear,25,12,M,Olive,Summer,3.9,0,2,4,No,0,1,1,1
3405,69,0,6,Accessories,-6,39,L,Olive,Fall,3.9,0,1,0,No,0,34,2,0
3406,28,0,2,Clothing,47,46,M,White,Summer,4.2,0,5,5,No,0,47,0,1
3407,57,0,23,Clothing,39,26,M,Red,Spring,4.0,0,5,5,No,0,24,5,5
3408,46,0,5,Clothing,6,0,S,Purple,Spring,2.6,0,0,5,No,0,20,1,5
3409,48,0,21,Clothing,32,25,L,Purple,Summer,4.4,0,4,4,No,0,11,0,0
3410,24,0,16,Clothing,53,22,M,Teal,Summer,3.2,0,4,3,No,0,3,2,2
3411,50,0,14,Footwear,36,34,L,Teal,Summer,4.3,0,4,2,No,0,38,0,1
3412,29,0,17,Footwear,16,31,L,Gray,Winter,4.9,0,5,0,No,0,45,1,6
3413,61,0,14,Footwear,43,13,M,Magenta,Fall,3.8,0,2,5,No,0,31,5,5
3414,34,0,6,Accessories,50,7,XL,Black,Winter,2.5,0,1,1,No,0,16,4,1
3415,27,0,3,Footwear,54,6,M,Maroon,Spring,4.9,0,5,3,No,0,3,0,5
3416,38,0,2,Clothing,28,31,M,Gold,Fall,3.0,0,2,0,No,0,15,0,0
3417,25,0,14,Footwear,13,0,M,Purple,Spring,3.2,0,4,5,No,0,11,0,2
3418,54,0,4,Outerwear,-5,20,M,Blue,Summer,2.9,0,4,0,No,0,22,3,3
3419,53,0,10,Outerwear,-10,39,M,Beige,Summer,2.8,0,1,2,No,0,35,3,0
3420,23,0,12,Accessories,-14,47,L,Indigo,Winter,3.1,0,5,5,No,0,5,5,1
3421,19,0,8,Accessories,20,16,M,Purple,Winter,3.4,0,3,1,No,0,35,4,1
3422,57,0,17,Footwear,-10,29,M,Maroon,Summer,2.9,0,4,2,No,0,27,4,6
3423,19,0,4,Outerwear,51,31,L,Beige,Winter,3.2,0,2,3,No,0,9,5,4
3424,33,0,3,Footwear,31,20,M,Brown,Spring,3.8,0,5,3,No,0,21,4,1
3425,33,0,15,Accessories,24,8,L,Green,Summer,3.6,0,5,0,No,0,23,2,4
3426,38,0,8,Accessories,14,21,M,Blue,Summer,4.3,0,0,3,No,0,3,3,1
3427,47,0,21,Clothing,-5,36,XL,Magenta,Fall,4.8,0,4,0,No,0,31,2,0
3428,39,0,24,Clothing,-2,21,XL,Turquoise,Winter,2.5,0,0,5,No,0,44,1,0
3429,32,0,12,Accessories,29,46,M,Gray,Fall,2.5,0,3,3,No,0,20,5,4
3430,27,0,19,Clothing,56,1,S,Purple,Winter,4.6,0,3,1,No,0,34,3,6
3431,67,0,21,Clothing,33,25,M,Lavender,Winter,4.2,0,2,3,No,0,17,0,2
3432,46,0,1,Accessories,9,30,S,Green,Summer,4.2,0,1,1,No,0,20,5,0
3433,36,0,3,Footwear,4,6,M,Gray,Summer,4.8,0,2,0,No,0,46,4,2
3434,62,0,21,Clothing,53,1,M,Yellow,Spring,4.5,0,1,2,No,0,28,4,0
3435,31,0,13,Clothing,32,34,S,Orange,Summer,3.3,0,4,0,No,0,6,5,3
3436,68,0,21,Clothing,51,25,M,Beige,Summer,2.7,0,3,0,No,0,50,3,1
3437,57,0,1,Accessories,43,26,L,Peach,Winter,2.8,0,5,0,No,0,41,0,4
3438,22,0,10,Outerwear,22,35,S,Green,Winter,3.5,0,5,0,No,0,50,4,0
3439,26,0,16,Clothing,31,16,M,Violet,Fall,3.0,0,3,5,No,0,33,2,4
3440,43,0,6,Accessories,53,11,M,Gray,Summer,4.5,0,1,1,No,0,25,5,5
3441,45,0,7,Accessories,23,19,L,Magenta,Fall,4.3,0,2,0,No,0,2,4,6
3442,64,0,23,Clothing,56,41,XL,Charcoal,Fall,4.1,0,3,4,No,0,15,2,0
3443,28,0,19,Clothing,38,21,M,Violet,Spring,4.3,0,5,3,No,0,12,4,6
3444,47,0,5,Clothing,-16,41,L,Silver,Summer,5.0,0,4,2,No,0,28,1,1
3445,53,0,13,Clothing,23,38,S,Green,Summer,3.8,0,1,0,No,0,12,0,1
3446,42,0,8,Accessories,18,8,M,Magenta,Fall,4.9,0,5,4,No,0,3,3,0
3447,51,0,3,Footwear,15,17,S,Purple,Spring,5.0,0,3,0,No,0,20,1,6
3448,62,0,14,Footwear,18,3,M,Blue,Fall,4.3,0,3,1,No,0,3,0,1
3449,18,0,4,Outerwear,-12,16,S,Yellow,Winter,4.1,0,4,1,No,0,32,0,3
3450,48,0,2,Clothing,-3,15,M,Brown,Spring,4.5,0,4,4,No,0,35,1,4
3451,20,0,18,Clothing,38,44,M,Pink,Spring,3.6,0,4,5,No,0,31,4,4
3452,32,0,2,Clothing,33,27,XL,Silver,Fall,3.0,0,0,2,No,0,13,2,0
3453,26,0,10,Outerwear,-20,35,M,Indigo,Spring,3.7,0,2,3,No,0,3,5,3
3454,31,0,16,Clothing,20,0,L,Pink,Winter,4.3,0,5,4,No,0,48,5,1
3455,55,0,7,Accessories,31,17,S,Lavender,Fall,4.6,0,1,5,No,0,15,4,1
3456,49,0,24,Clothing,49,34,M,Orange,Fall,4.7,0,0,4,No,0,13,5,0
3457,42,0,9,Clothing,13,42,M,Red,Fall,4.6,0,0,1,No,0,21,5,4
3458,64,0,12,Accessories,47,19,M,Gray,Summer,3.0,0,0,1,No,0,29,1,3
3459,68,0,12,Accessories,-3,47,L,Violet,Spring,3.4,0,4,4,No,0,24,5,5
3460,68,0,9,Clothing,-3,34,L,Green,Fall,3.8,0,5,1,No,0,21,4,0
3461,41,0,15,Accessories,38,13,M,Gold,Spring,3.1,0,2,1,No,0,5,0,1
3462,51,0,17,Footwear,-17,49,S,Maroon,Spring,4.4,0,5,4,No,0,47,1,5
3463,44,0,11,Clothing,33,21,L,Olive,Spring,4.5,0,0,4,No,0,34,2,2
3464,27,0,12,Accessories,-13,18,M,Yellow,Fall,2.8,0,3,0,No,0,45,4,3
3465,36,0,4,Outerwear,19,43,S,Peach,Winter,2.7,0,3,3,No,0,12,4,0
3466,19,0,0,Accessories,13,14,M,Gold,Spring,3.4,0,0,4,No,0,31,3,6
3467,49,0,21,Clothing,2,19,S,Purple,Summer,4.6,0,3,4,No,0,43,0,0
3468,18,0,15,Accessories,5,42,M,Charcoal,Fall,5.0,0,0,3,No,0,5,2,0
3469,36,0,22,Accessories,49,34,S,Indigo,Winter,3.5,0,2,4,No,0,36,3,5
3470,36,0,21,Clothing,45,33,L,Magenta,Fall,3.3,0,0,5,No,0,12,1,0
3471,19,0,4,Outerwear,29,47,S,Olive,Summer,4.5,0,1,2,No,0,31,1,1
3472,43,0,14,Footwear,26,32,S,Blue,Spring,3.1,0,1,5,No,0,31,1,1
3473,31,0,2,Clothing,2,9,S,White,Summer,4.0,0,0,2,No,0,15,3,6
3474,63,0,5,Clothing,0,15,M,Cyan,Spring,2.5,0,2,1,No,0,11,1,6
3475,41,0,13,Clothing,42,18,M,Cyan,Winter,4.4,0,4,5,No,0,18,5,4
3476,48,0,20,Footwear,48,39,M,Orange,Spring,4.4,0,3,1,No,0,9,1,5
3477,68,0,3,Footwear,59,39,XL,Orange,Summer,3.2,0,2,2,No,0,11,1,6
3478,53,0,7,Accessories,45,16,S,Teal,Spring,3.8,0,4,5,No,0,38,3,1
3479,36,0,7,Accessories,17,2,M,Magenta,Fall,4.6,0,4,5,No,0,42,4,5
3480,46,0,23,Clothing,16,31,S,Orange,Summer,4.9,0,4,4,No,0,41,1,4
3481,21,0,14,Footwear,39,28,L,Peach,Winter,3.5,0,1,2,No,0,45,4,4
3482,52,0,21,Clothing,27,34,S,Maroon,Summer,3.4,0,2,5,No,0,41,3,1
3483,66,0,6,Accessories,21,10,M,Gold,Winter,3.9,0,5,3,No,0,35,3,6
3484,19,0,9,Clothing,-3,42,L,White,Winter,3.9,0,5,1,No,0,21,2,2
3485,44,0,5,Clothing,35,12,L,Gray,Fall,4.2,0,3,2,No,0,13,2,1
3486,50,0,16,Clothing,-19,20,XL,Brown,Winter,3.4,0,3,4,No,0,23,3,3
3487,51,0,18,Clothing,49,32,L,Charcoal,Winter,4.9,0,3,4,No,0,6,4,6
3488,25,0,14,Footwear,-16,47,L,Beige,Fall,2.9,0,3,5,No,0,39,0,0
3489,62,0,23,Clothing,-13,7,XL,Teal,Spring,4.9,0,1,5,No,0,7,1,5
3490,48,0,5,Clothing,-14,11,L,Black,Summer,4.6,0,0,0,No,0,32,4,2
3491,62,0,3,Footwear,42,36,M,Violet,Spring,3.6,0,5,5,No,0,43,2,5
3492,22,0,13,Clothing,-12,18,M,Orange,Winter,4.3,0,0,1,No,0,15,1,4
3493,48,0,6,Accessories,25,40,M,Turquoise,Fall,4.6,0,4,4,No,0,48,0,0
3494,48,0,13,Clothing,42,30,XL,Black,Winter,4.7,0,1,5,No,0,35,2,6
3495,62,0,15,Accessories,-2,46,M,Silver,Winter,3.5,0,2,2,No,0,41,4,5
3496,24,0,18,Clothing,-7,9,XL,Gray,Spring,2.8,0,3,2,No,0,14,1,6
3497,39,0,17,Footwear,-2,11,M,Pink,Summer,4.0,0,1,2,No,0,22,4,4
3498,35,0,7,Accessories,8,5,M,Red,Spring,4.3,0,4,5,No,0,16,5,2
3499,47,0,14,Footwear,-5,16,M,Lavender,Summer,3.8,0,4,4,No,0,2,0,1
3500,22,0,21,Clothing,-11,29,L,Indigo,Fall,3.0,0,0,3,No,0,13,4,2
3501,38,0,16,Clothing,8,36,S,Silver,Fall,4.6,0,2,3,No,0,38,3,3
3502,53,0,17,Footwear,47,26,M,Silver,Fall,4.8,0,0,4,No,0,43,0,6
3503,31,0,0,Accessories,22,20,M,Green,Fall,4.7,0,0,3,No,0,26,0,5
3504,31,0,16,Clothing,56,26,M,Pink,Spring,3.9,0,1,2,No,0,39,1,6
3505,65,0,7,Accessories,1,10,S,Violet,Fall,4.0,0,0,3,No,0,50,5,4
3506,48,0,12,Accessories,2,13,L,Red,Winter,3.7,0,1,0,No,0,40,0,2
3507,18,0,16,Clothing,17,12,L,Olive,Winter,3.7,0,5,0,No,0,12,1,3
3508,46,0,7,Accessories,25,5,S,Purple,Spring,4.2,0,0,5,No,0,33,2,2
3509,52,0,13,Clothing,14,37,M,Gray,Fall,4.7,0,5,4,No,0,49,0,6
3510,50,0,24,Clothing,-18,34,L,Brown,Winter,4.3,0,1,3,No,0,43,5,1
3511,49,0,20,Footwear,56,37,S,Orange,Fall,4.9,0,2,0,No,0,14,5,4
3512,69,0,12,Accessories,41,23,M,Blue,Summer,3.9,0,5,0,No,0,21,2,2
3513,36,0,16,Clothing,6,16,M,White,Fall,3.4,0,0,2,No,0,31,3,5
3514,30,0,2,Clothing,34,1,XL,Charcoal,Spring,4.2,0,0,5,No,0,29,2,3
3515,25,0,20,Footwear,10,9,XL,Gray,Winter,4.7,0,5,1,No,0,32,1,4
3516,19,0,5,Clothing,40,40,XL,Charcoal,Winter,4.0,0,4,3,No,0,16,3,1
3517,34,0,3,Footwear,16,39,S,White,Summer,4.0,0,5,2,No,0,38,4,1
3518,29,0,19,Clothing,29,41,M,Orange,Winter,3.1,0,3,3,No,0,34,3,2
3519,50,0,16,Clothing,57,5,M,Black,Spring,4.2,0,0,4,No,0,30,4,5
3520,31,0,18,Clothing,26,48,M,White,Winter,3.7,0,2,3,No,0,14,0,3
3521,41,0,8,Accessories,30,9,S,Brown,Spring,3.1,0,4,1,No,0,33,0,4
3522,52,0,17,Footwear,10,19,M,Pink,Winter,3.7,0,2,5,No,0,35,5,6
3523,27,0,13,Clothing,45,29,M,Yellow,Spring,3.2,0,0,5,No,0,13,1,5
3524,49,0,0,Accessories,19,27,M,Cyan,Summer,2.8,0,4,4,No,0,30,1,3
3525,69,0,13,Clothing,34,21,L,Silver,Summer,2.9,0,2,2,No,0,30,2,4
3526,45,0,22,Accessories,-2,49,L,Olive,Winter,3.5,0,4,4,No,0,47,0,0
3527,20,0,23,Clothing,59,20,M,Olive,Spring,3.8,0,4,1,No,0,1,4,2
3528,25,0,2,Clothing,57,46,S,Charcoal,Spring,4.7,0,1,2,No,0,1,1,6
